,lat,distance,name,id,type,providerId,firstName,lastName,specialties,hospitalAffiliations,addressState,geom.crs.type,geom.crs.properties.name,geom.type,geom.coordinates,nursingHome.averageNumberOfResidentsInCertifiedBedsFootnotes,nursingHome.overallRatingFootnotes,nursingHome.healthInspectionRatingFootnotes,nursingHome.qmRatingFootnotes,nursingHome.staffingRatingFootnotes,nursingHome.longStayQMRatingFootnotes,nursingHome.shortStayQMRatingFootnotes,nursingHome.rnStaffingRatingFootnotes,nursingHome.ptStaffingFootnotes,nursingHome.dateImported,nursingHome.hash,nursingHome.id,nursingHome.providerId,nursingHome.addressLine1,nursingHome.addressCity,nursingHome.addressState,nursingHome.addressZipcode,nursingHome.phone,nursingHome.geocodeSource,nursingHome.lon,nursingHome.lat,nursingHome.name,nursingHome.ownershipType,nursingHome.numberOfCertifiedBeds,nursingHome.specialFocusStatus,nursingHome.processingDate,nursingHome.averageNumberOfResidentsInCertifiedBedsFootnote,nursingHome.nursingHomeType,nursingHome.providerResidesInHospital,nursingHome.legalBusinessName,nursingHome.continuingCareRetirementCommunity,nursingHome.withResidentAndFamilyCouncil,nursingHome.sprinklerSystemsInAllRequiredAreas,nursingHome.overallRating,nursingHome.overallRatingFootnote,nursingHome.healthInspectionRating,nursingHome.healthInspectionRatingFootnote,nursingHome.qmRating,nursingHome.qmRatingFootnote,nursingHome.staffingRating,nursingHome.staffingRatingFootnote,nursingHome.rnStaffingRating,nursingHome.numberOfFacilityReportedIncidents,nursingHome.numberOfSubstantiatedComplaints,nursingHome.numberOfCitationsFromInfectionControlInspections,nursingHome.numberOfFines,nursingHome.numberOfPaymentDenials,nursingHome.citedForAbuse,nursingHome.longStayQMRating,nursingHome.shortStayQMRating,nursingHome.longStayQMRatingFootnote,nursingHome.shortStayQMRatingFootnote,nursingHome.rnStaffingRatingFootnote,nursingHome.ptStaffingFootnote,nursingHome.ratingCycleOneStandardHealthSurveyDate,nursingHome.ratingCycleOneTotalHealthDeficiencies,nursingHome.ratingCycleTwoStandardHealthSurveyDate,nursingHome.ratingCycleTwoTotalHealthDeficiencies,nursingHome.ratingCycleThreeStandardHealthSurveyDate,nursingHome.ratingCycleThreeTotalHealthDeficiencies,nursingHome.changedOwnershipInLast12Months
241,29.68652,89.799,Afton Oaks Nursing Center,863c747e-a351-4ab0-9f9f-63b37e19c013,NursingHome,455682,,,,,TX,name,EPSG:4326,Point,"[-95.29281, 29.68652]",,,,,,,,,,2021-09-20T15:23:00.087Z,33c4760bec2cef006200539b2154b662,863c747e-a351-4ab0-9f9f-63b37e19c013,455682,7514 Kingsley St,Houston,TX,77087,7136448393,smartystreets_strict,-95.29281,29.68652,Afton Oaks Nursing Center,For profit - Corporation,169,,2021-09-01,,Medicare and Medicaid,False,"Diversicare Afton Oaks, LLC",False,Resident,Yes,2,,2.0,,2.0,,3.0,,4.0,3,8,1,2,1,False,3.0,1.0,,,,,2019-10-25,2.0,2018-11-09,9.0,2017-12-21,1.0,False
242,29.81085,90.273,East View Healthcare,d72f6f21-5430-400c-94e4-cf13f936665f,NursingHome,676081,,,,,TX,name,EPSG:4326,Point,"[-95.15297, 29.81085]",,,,,,,,,,2021-09-20T15:23:03.477Z,802f16270c86db0d0e0f1de2bf1ab909,d72f6f21-5430-400c-94e4-cf13f936665f,676081,15880 Wallisville Road,Houston,TX,77049,2814576462,smartystreets_strict,-95.15297,29.81085,East View Healthcare,For profit - Limited Liability company,125,,2021-09-01,,Medicare and Medicaid,False,Liberty County Hospital District No 1,False,None,Yes,4,,4.0,,5.0,,1.0,,1.0,3,3,1,1,0,False,5.0,4.0,,,,,2021-04-08,5.0,2019-06-07,2.0,2018-06-01,5.0,False
243,29.3275,90.034,Avalon Place Wharton,6763a485-da8e-4463-b2de-f5b3ce54ed80,NursingHome,455699,,,,,TX,name,EPSG:4326,Point,"[-96.11613, 29.3275]",,,,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,2021-09-20T15:23:00.103Z,09835a67e0af1ca64605660b64d129f8,6763a485-da8e-4463-b2de-f5b3ce54ed80,455699,1405 Valhalla Dr,Wharton,TX,77488,9795321244,smartystreets_strict,-96.11613,29.3275,Avalon Place Wharton,For profit - Corporation,120,,2021-09-01,,Medicare and Medicaid,False,Oakbend Medical Center,False,Resident,Yes,1,,1.0,,1.0,,1.0,12,1.0,8,25,3,2,1,False,3.0,1.0,,,12,,2019-11-06,12.0,2018-10-26,15.0,2017-09-21,17.0,False
244,29.67687,90.322,Courtyard Nursing and Rehabilitation,cd027f02-414c-4bd1-a6aa-324292958cb9,NursingHome,455613,,,,,TX,name,EPSG:4326,Point,"[-95.29176, 29.67687]",,,,,,,"[{'code': 2, 'footnote': 'Not enough data available to calculate a star rating.'}]",,,2021-09-20T15:23:00.062Z,cb347d6f60dceae13d8d705dd7c900d6,cd027f02-414c-4bd1-a6aa-324292958cb9,455613,7499 Stanwick Dr,Houston,TX,77087,7136448048,smartystreets_strict,-95.29176,29.67687,Courtyard Nursing and Rehabilitation,For profit - Corporation,120,,2021-09-01,,Medicare and Medicaid,False,Stanwick Senior Care LLC,False,Resident,Yes,4,,4.0,,3.0,,2.0,,2.0,1,4,2,1,0,False,3.0,,,2,,,2020-12-11,2.0,2019-05-24,4.0,2018-05-11,3.0,False
245,30.52792,90.643,New Hope Manor,5ffd18bd-d867-4c65-9707-eb8ed50b0552,NursingHome,675943,,,,,TX,name,EPSG:4326,Point,"[-97.85699, 30.52792]",,,,,,,,,,2021-09-20T15:23:03.341Z,f145034343e0fb78005cbc067470c54e,5ffd18bd-d867-4c65-9707-eb8ed50b0552,675943,1623 W New Hope Dr,Cedar Park,TX,78613,5122593999,smartystreets_strict,-97.85699,30.52792,New Hope Manor,For profit - Limited Liability company,93,,2021-09-01,,Medicare and Medicaid,False,Coryell County Memorial Hospital Authority,False,Resident,Yes,4,,4.0,,2.0,,3.0,,3.0,0,0,2,0,1,False,3.0,1.0,,,,,2019-04-03,4.0,2018-04-25,2.0,2017-05-03,0.0,False
246,29.67299,90.906,Arden Place,df62b793-0bac-46ae-b3e1-13be85bb6c89,NursingHome,675791,,,,,TX,name,EPSG:4326,Point,"[-95.28236, 29.67299]",,,,,,,,,,2021-09-20T15:23:03.202Z,97defff0d3ca1c39cc9a195be43862a4,df62b793-0bac-46ae-b3e1-13be85bb6c89,675791,7633 Bellfort,Houston,TX,77061,7136442101,smartystreets_strict,-95.28236,29.67299,Arden Place,For profit - Corporation,200,,2021-09-01,,Medicare and Medicaid,False,"Altamonte Care of Houston Southeast, LLC",False,Resident,Yes,2,,2.0,,2.0,,3.0,,3.0,2,5,2,6,0,False,2.0,2.0,,,,,2019-12-12,9.0,2018-12-14,8.0,2018-01-26,7.0,False
247,29.57726,91.021,The Colonnades at Reflection Bay,347f7332-546b-4168-b396-6a0e37212d71,NursingHome,676207,,,,,TX,name,EPSG:4326,Point,"[-95.4065, 29.57726]",,,,,,,,,,2021-09-20T15:23:03.598Z,45876f01db2c854d2f1a875e9758d7a9,347f7332-546b-4168-b396-6a0e37212d71,676207,12001 Shadow Creek Parkway,Pearland,TX,77584,7134343800,smartystreets_strict,-95.4065,29.57726,The Colonnades at Reflection Bay,For profit - Limited Liability company,180,,2021-09-01,,Medicare and Medicaid,False,Sweeny Hospital District,False,Both,Yes,2,,2.0,,4.0,,2.0,,2.0,5,19,0,2,0,False,4.0,4.0,,,,,2019-11-15,8.0,2018-10-12,6.0,2017-12-08,8.0,False
248,29.31876,90.939,Wharton Nursing and Rehabilitation Center,dc060030-cb04-449c-a76b-c6ccb76441f1,NursingHome,675361,,,,,TX,name,EPSG:4326,Point,"[-96.08363, 29.31876]",,,,,,,,,,2021-09-20T15:23:02.939Z,b095eac46daea758ca2d9b1173bfa1fd,dc060030-cb04-449c-a76b-c6ccb76441f1,675361,1220 Sunny Lane,Wharton,TX,77488,9795325020,smartystreets_strict,-96.08363,29.31876,Wharton Nursing and Rehabilitation Center,For profit - Corporation,120,,2021-09-01,,Medicare and Medicaid,False,Citizens Medical Center County of Victoria,False,Resident,Yes,2,,2.0,,2.0,,2.0,,2.0,12,10,1,4,2,False,3.0,1.0,,,,,2019-08-30,11.0,2018-08-16,13.0,2017-08-03,13.0,False
249,29.59573,91.112,Terra Bella Health and Wellness Suites,d2e93a32-00b7-4f32-b9d2-001488cf33ad,NursingHome,676450,,,,,TX,name,EPSG:4326,Point,"[-95.37736, 29.59573]",,,,,,,,,,2021-09-20T15:23:03.917Z,29fc4bc56d823cb89e63d17e2fce955d,d2e93a32-00b7-4f32-b9d2-001488cf33ad,676450,12262 Cityscape Ave,Houston,TX,77047,3469983500,smartystreets_strict,-95.37736,29.59573,Terra Bella Health and Wellness Suites,For profit - Corporation,127,,2021-09-01,,Medicare and Medicaid,False,City Park Care Center LLC,False,Resident,Yes,3,,3.0,,3.0,,2.0,,2.0,6,14,1,2,0,False,3.0,3.0,,,,,2021-03-26,8.0,2019-06-12,8.0,2018-06-14,13.0,False
250,30.23492,91.507,Barton Valley Rehabilitation and Healthcare Cente,87ca08e1-27f7-4d50-92e3-571f91c0eb77,NursingHome,675596,,,,,TX,name,EPSG:4326,Point,"[-97.8071, 30.23492]",,,,,,,"[{'code': 2, 'footnote': 'Not enough data available to calculate a star rating.'}]",,,2021-09-20T15:23:03.043Z,36ece194298fb02ebc7c51a89c42f8de,87ca08e1-27f7-4d50-92e3-571f91c0eb77,675596,4501 Dudmar Dr,Austin,TX,78735,5128921131,smartystreets_strict,-97.8071,30.23492,Barton Valley Rehabilitation and Healthcare Cente,For profit - Partnership,126,,2021-09-01,,Medicare and Medicaid,False,"Nexion Health at Austin, Inc.",False,Resident,Yes,5,,5.0,,4.0,,4.0,,3.0,0,0,1,0,0,False,4.0,,,2,,,2020-02-20,4.0,2019-02-27,2.0,2018-03-01,0.0,True
251,30.51453,91.795,Cedar Pointe Health and Wellness Suites,a7a687c6-81d6-4c59-95ca-d2254543212e,NursingHome,676432,,,,,TX,name,EPSG:4326,Point,"[-97.8751, 30.51453]",,,,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,2021-09-20T15:23:03.896Z,18402b6271d888aac7dc7646737a2fc7,a7a687c6-81d6-4c59-95ca-d2254543212e,676432,1301 Cottonwood Creek Trail,Cedar Park,TX,78613,7377573100,smartystreets_strict,-97.8751,30.51453,Cedar Pointe Health and Wellness Suites,For profit - Corporation,110,,2021-09-01,,Medicare and Medicaid,False,Cottonwood Long Term Care LLC,False,Resident,Yes,1,,2.0,,3.0,,1.0,12,1.0,1,5,2,3,0,False,3.0,3.0,,,12,,2019-09-25,6.0,2018-10-12,9.0,2017-10-09,0.0,False
252,29.62551,91.884,Richard A. Anderson (State of Texas Veterans Land,297dfef6-9257-489a-acce-56d10e0f6dfc,NursingHome,676479,,,,,TX,name,EPSG:4326,Point,"[-95.3173, 29.62551]",,"[{'code': 1, 'footnote': 'Newly certified nursing home with less than 12-15 months of data available or the nursing opened less than 6 months ago, and there were no data to submit or claims for this measure.'}]","[{'code': 1, 'footnote': 'Newly certified nursing home with less than 12-15 months of data available or the nursing opened less than 6 months ago, and there were no data to submit or claims for this measure.'}]","[{'code': 1, 'footnote': 'Newly certified nursing home with less than 12-15 months of data available or the nursing opened less than 6 months ago, and there were no data to submit or claims for this measure.'}]","[{'code': 1, 'footnote': 'Newly certified nursing home with less than 12-15 months of data available or the nursing opened less than 6 months ago, and there were no data to submit or claims for this measure.'}]","[{'code': 1, 'footnote': 'Newly certified nursing home with less than 12-15 months of data available or the nursing opened less than 6 months ago, and there were no data to submit or claims for this measure.'}]","[{'code': 1, 'footnote': 'Newly certified nursing home with less than 12-15 months of data available or the nursing opened less than 6 months ago, and there were no data to submit or claims for this measure.'}]","[{'code': 1, 'footnote': 'Newly certified nursing home with less than 12-15 months of data available or the nursing opened less than 6 months ago, and there were no data to submit or claims for this measure.'}]",,2021-09-20T15:23:03.944Z,9eaf88322c627916d7e4d69a26b35484,297dfef6-9257-489a-acce-56d10e0f6dfc,676479,14041 Cottingham Road,Houston,TX,77048,3462939600,smartystreets_strict,-95.3173,29.62551,Richard A. Anderson (State of Texas Veterans Land,Government - State,120,,2021-09-01,,Medicare and Medicaid,False,State of Texas Veterans Land Board,False,Resident,Yes,,1,,1,,1,,1,,1,1,0,0,0,False,,,1,1,1,,2019-11-05,,,,,,False
253,31.07767,92.635,Killeen Nursing & Rehabilitation,615efcd0-b9d8-4e39-a868-742a447e8bee,NursingHome,676438,,,,,TX,name,EPSG:4326,Point,"[-97.8055, 31.07767]",,,,,,,,,,2021-09-20T15:23:03.900Z,74e9305b234b356b5a81e3be5fba8227,615efcd0-b9d8-4e39-a868-742a447e8bee,676438,5000 Thayer Dr,Killeen,TX,76549,2542216380,smartystreets_strict,-97.8055,31.07767,Killeen Nursing & Rehabilitation,For profit - Partnership,120,,2021-09-01,,Medicare and Medicaid,False,City of Ennis,False,Resident,Yes,1,,1.0,,4.0,,1.0,,1.0,2,18,0,1,0,False,5.0,2.0,,,,,2019-12-05,11.0,2019-01-30,6.0,2018-01-25,12.0,False
254,30.16274,92.689,Southpark Meadows Nursing and Rehabilitation Cente,c90949b3-f5d1-4138-8530-ce2dd4c7266b,NursingHome,676299,,,,,TX,name,EPSG:4326,Point,"[-97.79977, 30.16274]",,,,,,,,,,2021-09-20T15:23:03.702Z,331697978c5f519423078b554d91b546,c90949b3-f5d1-4138-8530-ce2dd4c7266b,676299,9801 S 1st Street,Austin,TX,78748,5122923071,smartystreets_strict,-97.79977,30.16274,Southpark Meadows Nursing and Rehabilitation Cente,Government - Hospital district,120,,2021-09-01,,Medicare and Medicaid,False,Smithville Hospital Authority,False,Both,Yes,3,,4.0,,3.0,,1.0,,1.0,1,1,1,1,0,False,2.0,3.0,,,,,2019-11-20,6.0,2018-11-30,2.0,2017-11-15,5.0,False
255,30.41168,92.772,Longhorn Village,19263309-8127-49e0-b133-7a818820e63f,NursingHome,676266,,,,,TX,name,EPSG:4326,Point,"[-97.87678, 30.41168]",,,,,,,,,,2021-09-20T15:23:03.678Z,df085fe770bfd12c4e260558bcc30dba,19263309-8127-49e0-b133-7a818820e63f,676266,12001 Longhorn Parkway,Austin,TX,78732,5122665600,smartystreets_strict,-97.87678,30.41168,Longhorn Village,Non profit - Corporation,60,,2021-09-01,,Medicare and Medicaid,False,Longhorn Village,True,Resident,Yes,5,,5.0,,5.0,,5.0,,5.0,0,0,0,0,0,False,4.0,5.0,,,,,2019-07-24,0.0,2018-07-26,0.0,2017-08-24,0.0,False
256,29.55987,93.159,Tuscany Village,de6369a8-b7d3-4ba1-8c76-09cab47e83d1,NursingHome,676201,,,,,TX,name,EPSG:4326,Point,"[-95.37425, 29.55987]",,,,,,,,,,2021-09-20T15:23:03.596Z,f95b10d2d03c32eafdca674775e65796,de6369a8-b7d3-4ba1-8c76-09cab47e83d1,676201,2750 Miller Ranch Rd,Pearland,TX,77584,7137705300,smartystreets_strict,-95.37425,29.55987,Tuscany Village,For profit - Limited Liability company,132,,2021-09-01,,Medicare and Medicaid,False,Memorial Medical Center,False,Resident,Yes,5,,5.0,,3.0,,3.0,,3.0,2,1,0,0,0,False,3.0,4.0,,,,,2019-09-20,1.0,2018-09-21,0.0,2017-09-22,2.0,False
257,30.22501,93.684,Brush Country Nursing and Rehabilitation,59fc6db7-1399-421c-b234-e0d13aee9003,NursingHome,675118,,,,,TX,name,EPSG:4326,Point,"[-97.84167, 30.22501]",,,,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,2021-09-20T15:23:02.787Z,54eaced8270332febf0206c36a3b08cd,59fc6db7-1399-421c-b234-e0d13aee9003,675118,6500 Brush Country Rd,Austin,TX,78749,5128925774,smartystreets_strict,-97.84167,30.22501,Brush Country Nursing and Rehabilitation,For profit - Corporation,118,,2021-09-01,,Medicare and Medicaid,False,West Wharton County Hospital District,False,Both,Yes,2,,2.0,,5.0,,1.0,12,1.0,1,3,1,5,0,False,4.0,5.0,,,12,,2019-09-05,7.0,2018-09-13,5.0,2017-08-10,11.0,False
258,31.00057,93.874,Corrigan Ltc Partners Inc,74583779-4146-4f02-9525-30ffb410af2a,NursingHome,676072,,,,,TX,name,EPSG:4326,Point,"[-94.82405, 31.00057]",,,,,,,,,,2021-09-20T15:23:03.464Z,fbaaba82406d2ebab9f9f56178034589,74583779-4146-4f02-9525-30ffb410af2a,676072,300 Hyde St,Corrigan,TX,75939,9363982220,smartystreets_strict,-94.82405,31.00057,Corrigan Ltc Partners Inc,For profit - Partnership,86,,2021-09-01,,Medicare and Medicaid,False,"Corrigan Ltc Partners, Inc.",False,Resident,Yes,2,,3.0,,1.0,,3.0,,2.0,1,1,0,0,0,False,1.0,1.0,,,,,2021-02-03,7.0,2019-06-12,2.0,2018-05-22,4.0,False
259,30.29112,93.972,Querencia at Barton Creek,86f3cf6c-34f7-4489-a49e-36e167c85447,NursingHome,676198,,,,,TX,name,EPSG:4326,Point,"[-97.86822, 30.29112]",,,,,,,,,,2021-09-20T15:23:03.591Z,b0d56ff5ccf136ec4313b7d4559d3b6c,86f3cf6c-34f7-4489-a49e-36e167c85447,676198,2500 Barton Creek Blvd,Austin,TX,78735,5126109400,smartystreets_strict,-97.86822,30.29112,Querencia at Barton Creek,Non profit - Corporation,41,,2021-09-01,,Medicare,False,Barton Creek Senior Living Center Inc.,True,Resident,Yes,5,,5.0,,5.0,,5.0,,5.0,0,0,0,0,0,False,5.0,5.0,,,,,2019-10-30,1.0,2018-11-15,0.0,2017-10-12,2.0,False
260,29.68412,93.795,Faith Memorial Nursing Home,68bf0dad-5dd7-4df7-81bd-d8b63e9fb37f,NursingHome,675321,,,,,TX,name,EPSG:4326,Point,"[-95.20185, 29.68412]",,,,,,,,,,2021-09-20T15:23:02.936Z,cbcfa78c28a342bfd9094d158e783bb5,68bf0dad-5dd7-4df7-81bd-d8b63e9fb37f,675321,811 Garner Rd,Pasadena,TX,77502,7134738573,smartystreets_strict,-95.20185,29.68412,Faith Memorial Nursing Home,For profit - Partnership,112,,2021-09-01,,Medicare and Medicaid,False,Ssc Pasadena Operating Company LLC,False,Both,Yes,3,,3.0,,3.0,,3.0,,4.0,0,6,3,0,0,False,3.0,3.0,,,,,2019-10-11,8.0,2018-11-30,6.0,2017-12-22,1.0,False
261,31.81625,93.775,West Rest Haven Inc,b1e93845-e1e7-4506-8d7b-0a3c615a9576,NursingHome,676386,,,,,TX,name,EPSG:4326,Point,"[-97.09566, 31.81625]",,,,,,,,,,2021-09-20T15:23:03.802Z,971c4c8ddecf248b5b2f4f801eb72ed6,b1e93845-e1e7-4506-8d7b-0a3c615a9576,676386,503 Meadow Drive,West,TX,76691,2548265354,smartystreets_strict,-97.09566,31.81625,West Rest Haven Inc,For profit - Corporation,120,,2021-09-01,,Medicare and Medicaid,False,West Rest Haven Inc,False,Resident,Yes,4,,4.0,,4.0,,2.0,,2.0,1,0,1,1,0,False,2.0,5.0,,,,,2019-11-06,4.0,2018-09-12,0.0,2017-08-16,5.0,False
262,29.55064,94.292,The Medical Resort at Pearland,7a3878ac-078a-4768-a33d-716c95a4b8f5,NursingHome,676436,,,,,TX,name,EPSG:4326,Point,"[-95.35727, 29.55064]",,,,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,2021-09-20T15:23:03.899Z,a2514a9e55938492945c4e2924f001eb,7a3878ac-078a-4768-a33d-716c95a4b8f5,676436,3406 Business Center Drive,Pearland,TX,77584,9724428069,smartystreets_strict,-95.35727,29.55064,The Medical Resort at Pearland,For profit - Corporation,104,,2021-09-01,,Medicare and Medicaid,False,Apollo Healthcare at Pearland LLC,False,Resident,Yes,1,,1.0,,3.0,,1.0,12,1.0,2,45,2,0,0,False,4.0,2.0,,,12,,2020-02-28,19.0,2019-01-11,9.0,2018-02-22,2.0,False
263,30.18176,94.672,West Oaks Nursing and Rehabilitation Center,04de84dd-4b62-4020-9789-907626887305,NursingHome,676095,,,,,TX,name,EPSG:4326,Point,"[-97.84275, 30.18176]",,,,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,2021-09-20T15:23:03.485Z,cc969e91b945dafa8df21471c9b54e7f,04de84dd-4b62-4020-9789-907626887305,676095,3200 W. Slaughter Lane,Austin,TX,78748,5122820141,smartystreets_strict,-97.84275,30.18176,West Oaks Nursing and Rehabilitation Center,For profit - Corporation,125,,2021-09-01,,Medicare and Medicaid,False,Hamilton County Hospital District,False,Resident,Yes,1,,1.0,,3.0,,1.0,12,1.0,3,11,4,0,0,False,4.0,3.0,,,12,,2020-03-11,8.0,2019-04-11,10.0,2018-04-12,5.0,False
264,30.06027,94.688,Dayton Nursing and Rehabilitation,332a3859-5444-4a34-9e36-f5a8a89000f6,NursingHome,455642,,,,,TX,name,EPSG:4326,Point,"[-94.89254, 30.06027]",,,,,,,"[{'code': 2, 'footnote': 'Not enough data available to calculate a star rating.'}]",,,2021-09-20T15:23:00.078Z,e0de8ac8d2d5240de4459da5684b3c1a,332a3859-5444-4a34-9e36-f5a8a89000f6,455642,310 E Lawrence St,Dayton,TX,77535,9362587227,smartystreets_strict,-94.89254,30.06027,Dayton Nursing and Rehabilitation,For profit - Corporation,60,,2021-09-01,,Medicare and Medicaid,False,Dt Dayton LLC,False,Resident,Yes,2,,2.0,,3.0,,2.0,,2.0,0,0,0,0,0,False,3.0,,,2,,,2020-01-08,9.0,2019-02-21,9.0,2018-01-31,4.0,True
265,29.86571,95.036,Parkview Nursing and Rehabilitation Center,43d0e480-03be-44d4-a394-aa28a4a71d86,NursingHome,675458,,,,,TX,name,EPSG:4326,Point,"[-97.67055, 29.86571]",,,,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,2021-09-20T15:23:02.969Z,f205ca50db430a63682dcb33bfebe0ca,43d0e480-03be-44d4-a394-aa28a4a71d86,675458,1501 S Main St,Lockhart,TX,78644,5123982362,smartystreets_strict,-97.67055,29.86571,Parkview Nursing and Rehabilitation Center,For profit - Partnership,108,,2021-09-01,,Medicare and Medicaid,False,Pinnacle Health Facilities XIX LP,False,Resident,Yes,1,,1.0,,3.0,,1.0,12,1.0,4,10,7,0,1,False,4.0,3.0,,,12,,2019-06-28,10.0,2018-06-08,9.0,2017-04-26,14.0,False
266,29.88453,95.056,Chisolm Trail Nursing and Rehabilitation Center,a38d2024-bf84-4495-8c3e-64b40c57e7eb,NursingHome,675053,,,,,TX,name,EPSG:4326,Point,"[-97.68498, 29.88453]",,,,,,,,,,2021-09-20T15:23:02.742Z,543526fe5272d466b091a6d5fae73f4d,a38d2024-bf84-4495-8c3e-64b40c57e7eb,675053,107 N Medina,Lockhart,TX,78644,5123985213,smartystreets_strict,-97.68498,29.88453,Chisolm Trail Nursing and Rehabilitation Center,For profit - Corporation,96,,2021-09-01,,Medicare and Medicaid,False,"Diversicare Chisolm, LLC",False,Resident,Yes,4,,3.0,,5.0,,3.0,,3.0,1,0,1,1,0,False,5.0,5.0,,,,,2019-09-13,5.0,2018-09-14,10.0,2017-09-21,15.0,False
267,30.15484,95.366,Onion Creek Nursing and Rehabilitation Center,de257426-c876-456d-8ba2-92e38842e047,NursingHome,676271,,,,,TX,name,EPSG:4326,Point,"[-97.84408, 30.15484]",,,,,,,,,,2021-09-20T15:23:03.680Z,d4f0b4906161bc963f73e6a744d121fa,de257426-c876-456d-8ba2-92e38842e047,676271,1700 Onion Creek Pkwy,Austin,TX,78748,5122914900,smartystreets_strict,-97.84408,30.15484,Onion Creek Nursing and Rehabilitation Center,Government - Hospital district,125,,2021-09-01,,Medicare and Medicaid,False,Hamilton County Hospital District,False,Resident,Yes,2,,3.0,,4.0,,1.0,,1.0,2,0,1,0,0,False,2.0,5.0,,,,,2019-05-16,6.0,2018-04-26,4.0,2017-06-02,9.0,False
268,30.14897,95.454,Brodie Ranch Nursing and Rehabilitation Center,792b9275-d5c8-4ed1-9fc6-b392258111e2,NursingHome,676267,,,,,TX,name,EPSG:4326,Point,"[-97.84317, 30.14897]",,,,,,,,,,2021-09-20T15:23:03.678Z,61865041c62242e353d3d861c52c828f,792b9275-d5c8-4ed1-9fc6-b392258111e2,676267,2101 Frate Barker Rd,Austin,TX,78748,5124445627,smartystreets_strict,-97.84317,30.14897,Brodie Ranch Nursing and Rehabilitation Center,Government - Hospital district,89,,2021-09-01,,Medicare and Medicaid,False,Hamilton County Hospital District,False,Resident,Yes,3,,3.0,,5.0,,1.0,,1.0,0,5,1,0,0,False,5.0,4.0,,,,,2020-03-04,11.0,2019-03-12,6.0,2018-03-29,9.0,False
269,29.43592,95.65,Shiner Nursing and Rehabilitation Center Inc,cd528515-7192-4a22-aa3a-116c4bc3affb,NursingHome,675938,,,,,TX,name,EPSG:4326,Point,"[-97.1737, 29.43592]",,,,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,2021-09-20T15:23:03.338Z,aa426acc1b97457cdff1f787e76b6738,cd528515-7192-4a22-aa3a-116c4bc3affb,675938,1213 N Ave B,Shiner,TX,77984,3615943353,smartystreets_strict,-97.1737,29.43592,Shiner Nursing and Rehabilitation Center Inc,Non profit - Corporation,95,,2021-09-01,,Medicare and Medicaid,False,"Shiner Nursing & Rehabilitation Center, Inc.",False,Resident,Yes,3,,4.0,,2.0,,1.0,12,1.0,0,0,1,0,0,False,2.0,1.0,,,12,,2021-06-18,6.0,2019-09-27,4.0,2018-08-30,6.0,False
270,29.66066,95.847,Focused Care at Pasadena,728d19e0-e275-4856-b537-ed41caf9180c,NursingHome,676050,,,,,TX,name,EPSG:4326,Point,"[-95.18036, 29.66066]",,,,,,,,,,2021-09-20T15:23:03.444Z,ec932359b35262891957de4c0c817e21,728d19e0-e275-4856-b537-ed41caf9180c,676050,3434 Watters Rd,Pasadena,TX,77504,7139419155,smartystreets_strict,-95.18036,29.66066,Focused Care at Pasadena,For profit - Limited Liability company,125,,2021-09-01,,Medicare and Medicaid,False,Fpacp Pasadena LLC,False,Resident,Yes,3,,3.0,,5.0,,1.0,,1.0,1,15,0,0,0,False,4.0,5.0,,,,,2021-04-29,6.0,2019-05-31,8.0,2018-06-15,5.0,False
